214794
31995
8804
131420
8036
83664
7852
63304
65868
65910
80699
73856
70084
8633
110217
7333
8465
68908
83017
98333
73368
7505
12717
34099
77918
8167
7742
88339
7625
67584
8148
9089
7172
63600
7971
42856
116438
76259
7358
8052
153190
31999
131376
7024
8764
9692
38111
8501
56298
5162
10220
7133
6975
82616
7993
37423
3930
3317
38079
26756
3817
4362
27029
3820
3246
33642
3883
14337
9875
73010
54920
67530
97223
9197
7963
9723
84190
9573
17378
6923
284088
36907
147168
7457
7304
64731
74548
71845
7154
78687
63919
6233
7137
62189
72806
7591
104766
79607
7185
4312
57751
52695
6218
97513
65477
53755
5150
78340
73765
5440
7437
68421
59548
7412
8239
106305
6500
87139
90034
6927
29724
4584
1317
1110
1357
905
131618
2763
2113
49254
21276
2597
19650
2469
19332
2730
2548
16226
4226
1583
115312
3930
1268
1083
38187
2127
2435
2808
1672
13606
1805
1511
1478
1573
1739
20408
40027
2314
20379
40429
